App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
jenkins;IdentityRootActionTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\identity\IdentityRootAction.java;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsBuildsAndWorkspacesDirectoriesTest;;313;21;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0
jenkins;JenkinsFutureDependencyGraphTest;;141;7;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsLocationConfigurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\JenkinsLocationConfiguration.java;196;10;12;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;4
jenkins;JenkinsLogRecordsTest;;60;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsManagePermissionTest;;280;14;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;JenkinsReloadConfigurationTest;;159;11;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsSystemReadAndManagePermissionTest;;105;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsSystemReadPermissionTest;;63;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\Jenkins.java;785;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsVersionTest;;24;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
jenkins;LazyBuildMixInTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\lazy\LazyBuildMixIn.java;152;6;36;3;0;0;0;0;0;20;2;0;0;0;0;1;0;0;0;0;0;0;3
jenkins;MasterBuildConfigurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\MasterBuildConfiguration.java;34;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;NewJobCopyFromTest;;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;NodeListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\NodeListener.java;63;6;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;DummyAgent;;47;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ParameterizedJobMixInTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\ParameterizedJobMixIn.java;105;4;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;PeepholePermalinkTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\PeepholePermalink.java;89;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ScriptListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\ScriptListener.java;184;6;36;0;0;0;0;0;0;29;0;0;0;0;0;3;0;0;0;1;0;0;0
jenkins;StartupTest;;53;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TransientActionFactoryTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\TransientActionFactory.java;227;11;34;0;0;0;0;0;0;28;0;0;0;0;0;1;0;0;6;0;0;0;0
jenkins;UnlabeledLoadStatisticsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\UnlabeledLoadStatistics.java;98;4;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;SCMCheckoutStrategyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\scm\SCMCheckoutStrategy.java;91;6;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3
jenkins;AgentToControllerSecurityTest;;211;20;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ApiCrumbExclusionTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\ApiCrumbExclusion.java;141;7;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;ApiTokenPropertyConfigurationTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\apitoken\ApiTokenPropertyConfiguration.java;72;2;5;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ApiTokenStatsRestartTest;;175;5;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;ApiTokenStatsTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\apitoken\ApiTokenStats.java;142;5;11;0;0;0;0;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;LegacyApiTokenAdministrativeMonitorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\apitoken\LegacyApiTokenAdministrativeMonitor.java;430;18;10;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;4;0;0;0;1
jenkins;ApiTokenPropertyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\ApiTokenProperty.java;668;30;21;9;0;0;1;0;0;9;0;0;0;0;0;4;0;0;6;1;0;0;10
jenkins;BasicHeaderApiTokenAuthenticatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\BasicHeaderApiTokenAuthenticator.java;185;7;10;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;3;0;0;0;0
jenkins;BasicHeaderProcessorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\BasicHeaderProcessor.java;197;13;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;6;0;0;0;0
jenkins;ClassFilterImplTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\ClassFilterImpl.java;179;11;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;CSRFAdministrativeMonitorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\csrf\CSRFAdministrativeMonitor.java;59;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;CustomClassFilterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\CustomClassFilter.java;96;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
jenkins;FilePathSecureTest;;97;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FrameOptionsPageDecoratorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\FrameOptionsPageDecorator.java;42;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Jenkins67105Test;;69;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;LastGrantedAuthoritiesPropertyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\LastGrantedAuthoritiesProperty.java;105;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0
jenkins;RedactSecretJsonInErrorMessageSanitizerHtmlTest;;378;12;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0
jenkins;ResourceDomainTest;;456;17;0;0;0;0;0;0;0;28;0;0;0;0;7;3;0;0;0;0;0;0;0
jenkins;Security177Test;;37;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security218Test;;78;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2278Test;;145;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2458Test;;110;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2761Test;;52;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2776Test;;82;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2777Test;;50;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2779Test;;77;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security2780Test;;41;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3030Test;;339;21;0;0;0;0;1;0;0;32;0;0;0;1;0;0;0;0;0;0;0;0;0
jenkins;Security3135Test;;79;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3188Test;;52;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3245Test;;65;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3314Test;;55;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3430Test;;317;16;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3448Test;;171;6;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;Security3501Test;;33;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security3512Test;;62;2;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;Security380Test;;86;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security637Test;;228;10;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
jenkins;Security857Test;;113;8;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
jenkins;SecurityContextExecutorServiceTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\SecurityContextExecutorService.java;182;11;10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0
jenkins;UserSeedChangeListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\seed\UserSeedChangeListener.java;97;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
jenkins;UserSeedPropertyRestartTest;;101;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;UserSeedPropertyTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\seed\UserSeedProperty.java;306;13;13;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;3;2;0;0;1
jenkins;UserSeedSecurityListenerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\seed\UserSeedSecurityListener.java;60;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;StackTraceSuppressionTest;;205;16;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Renderable;;121;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TestAccessModifier;;706;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DynamicTest;;71;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TestWithReturnJavaPlatformObject;;548;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsSupportAnnotationsTest;;30;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TargetNull;;122;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
jenkins;Security400Test;;708;21;0;0;0;1;0;0;0;27;0;0;0;0;0;8;0;0;0;0;0;0;0
jenkins;Security867Test;;169;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;Security914Test;;85;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RenderablePoint;;217;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;StaplerDispatchValidatorTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\stapler\StaplerDispatchValidator.java;169;16;1;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TestNewRulesRoutableAction;;90;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TestRootAction;;156;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TestRootAction;;179;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;StaticRoutingDecisionProvider2Test;;237;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;ContentProvider;;514;7;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
jenkins;GetTarget1;;230;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SuspiciousRequestFilterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\SuspiciousRequestFilter.java;104;6;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
jenkins;UserDetailsCacheTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\security\UserDetailsCache.java;90;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
jenkins;OldRemotingAgentTest;;206;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RemotingVersionInfoTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\slaves\RemotingVersionInfo.java;68;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
jenkins;JnlpSlaveRestarterInstallerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\slaves\restarter\JnlpSlaveRestarterInstaller.java;115;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;UnsupportedRemotingAgentEscapeHatchTest;;80;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;UnsupportedRemotingAgentTest;;66;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RetainVariablesLocalRuleTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\tasks\filters\impl\RetainVariablesLocalRule.java;389;11;4;7;0;0;0;0;0;12;0;0;0;0;0;6;0;0;3;0;0;0;2
jenkins;DescriptorImpl;;64;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SimpleBuildWrapperTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\tasks\SimpleBuildWrapper.java;308;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TelemetryTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\telemetry\Telemetry.java;334;16;4;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0
jenkins;ReverseBuildTriggerAfterRestartTest;;38;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ReverseBuildTriggerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\triggers\ReverseBuildTrigger.java;252;8;16;4;0;0;1;0;0;8;0;0;0;0;0;1;0;0;5;0;0;0;2
jenkins;TriggerTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\hudson\triggers\Trigger.java;178;9;0;0;0;9;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;FullDuplexHttpServiceTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\FullDuplexHttpService.java;111;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;JenkinsJVMRealTest;;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ResourceBundleUtilTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\ResourceBundleUtil.java;97;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
jenkins;SetContextClassLoaderTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\SetContextClassLoader.java;41;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SystemPropertiesTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\util\SystemProperties.java;109;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jenkins;BuildListTableTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\widgets\BuildListTable.java;79;3;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;1;0;0;0;0
jenkins;BuildTimeTrendTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\widgets\BuildTimeTrend.java;233;8;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;HistoryPageFilterCaseSensitiveSearchTest;;121;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;HistoryPageFilterTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\widgets\HistoryPageFilter.java;122;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;AdvancedButtonTest;;66;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ApplyButtonTest;;44;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;BooleanRadioTest;;65;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DescriptorImpl;;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;DropdownListTest;;42;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;EnumSetTest;;62;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;EnumTest;;82;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ExpandableTextboxTest;;211;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;FormTest;;81;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;HeteroListTest;;261;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;NameRefTest;;63;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;NumberTest;;207;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;OptionTest;;395;28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;PasswordTest;;972;22;0;0;0;2;0;0;0;10;0;0;0;0;6;8;0;3;0;0;0;0;0
jenkins;RepeatablePropertyTest;;241;17;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RepeatableTest;;673;43;0;0;0;2;0;0;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0
jenkins;RowSetTest;;47;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RowVisibilityGroupTest;;183;8;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;SecretTextareaTest;;184;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TextAreaTest;;131;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ValidateButtonTest;;275;13;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ListScmBrowsersTest;;52;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;AjaxTest;;90;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;ConfirmationLinkTest;;209;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;IconTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\org\jenkins\ui\icon\Icon.java;204;13;1;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;LayoutTest;;61;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;RenderOnDemandTest;;124;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
jenkins;StopButtonTest;;150;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SvgIconTest;;137;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TaskTest;;80;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;UserExperimentalFlagTest;C:\Users\vicfr\.jnose_projects\jenkins\core\src\main\java\jenkins\model\experimentalflags\UserExperimentalFlag.java;181;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;SymbolJenkinsTest;;64;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;TagTest;;193;6;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0
jenkins;BindTest;;176;10;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;Security1097Test;;86;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins;BehaviorTest;;91;6;0;0;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0
jenkins;MainTest;C:\Users\vicfr\.jnose_projects\jenkins\war\src\main\java\executable\Main.java;73;7;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
